region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,pennsylvania,resWindOnshoreOpt,2025,capaConvResi,0.75,
usa,pennsylvania,resWindOnshoreOpt,2030,capaConvResi,0.563,
usa,pennsylvania,resWindOnshoreOpt,2035,capaConvResi,0.422,
usa,pennsylvania,resWindOnshoreOpt,2040,capaConvResi,0.316,
usa,pennsylvania,resWindOnshoreOpt,2045,capaConvResi,0.237,
usa,pennsylvania,resWindOnshoreOpt,2050,capaConvResi,0.178,
usa,southDakota,resWindOnshoreOpt,2015,capaConvResi,0.838,
usa,southDakota,resWindOnshoreOpt,2020,capaConvResi,0.628,
usa,southDakota,resWindOnshoreOpt,2025,capaConvResi,0.471,
usa,southDakota,resWindOnshoreOpt,2030,capaConvResi,0.353,
usa,southDakota,resWindOnshoreOpt,2035,capaConvResi,0.265,
usa,southDakota,resWindOnshoreOpt,2040,capaConvResi,0.199,
usa,southDakota,resWindOnshoreOpt,2045,capaConvResi,0.149,
usa,southDakota,resWindOnshoreOpt,2050,capaConvResi,0.112,
usa,tennessee,resWindOnshoreOpt,2015,capaConvResi,0.029,
usa,tennessee,resWindOnshoreOpt,2020,capaConvResi,0.022,
usa,tennessee,resWindOnshoreOpt,2025,capaConvResi,0.016,
usa,tennessee,resWindOnshoreOpt,2030,capaConvResi,0.012,
usa,texas,resWindOnshoreOpt,2015,capaConvResi,17.664,
usa,texas,resWindOnshoreOpt,2020,capaConvResi,13.248,
usa,texas,resWindOnshoreOpt,2025,capaConvResi,9.936,
usa,texas,resWindOnshoreOpt,2030,capaConvResi,7.452,
usa,texas,resWindOnshoreOpt,2035,capaConvResi,5.589,
usa,texas,resWindOnshoreOpt,2040,capaConvResi,4.192,
usa,texas,resWindOnshoreOpt,2045,capaConvResi,3.144,
usa,texas,resWindOnshoreOpt,2050,capaConvResi,2.358,
usa,utah,resWindOnshoreOpt,2015,capaConvResi,0.324,
usa,utah,resWindOnshoreOpt,2020,capaConvResi,0.243,
usa,utah,resWindOnshoreOpt,2025,capaConvResi,0.182,
usa,utah,resWindOnshoreOpt,2030,capaConvResi,0.137,
usa,utah,resWindOnshoreOpt,2035,capaConvResi,0.103,
usa,utah,resWindOnshoreOpt,2040,capaConvResi,0.077,
usa,utah,resWindOnshoreOpt,2045,capaConvResi,0.058,
usa,utah,resWindOnshoreOpt,2050,capaConvResi,0.043,
usa,vermont,resWindOnshoreOpt,2015,capaConvResi,0.121,
usa,vermont,resWindOnshoreOpt,2020,capaConvResi,0.091,
usa,vermont,resWindOnshoreOpt,2025,capaConvResi,0.068,
usa,vermont,resWindOnshoreOpt,2030,capaConvResi,0.051,
usa,vermont,resWindOnshoreOpt,2035,capaConvResi,0.038,
usa,vermont,resWindOnshoreOpt,2040,capaConvResi,0.029,
usa,vermont,resWindOnshoreOpt,2045,capaConvResi,0.022,
usa,vermont,resWindOnshoreOpt,2050,capaConvResi,0.016,
usa,washington,resWindOnshoreOpt,2015,capaConvResi,3.078,
usa,washington,resWindOnshoreOpt,2020,capaConvResi,2.308,
usa,washington,resWindOnshoreOpt,2025,capaConvResi,1.731,
usa,washington,resWindOnshoreOpt,2030,capaConvResi,1.298,
usa,washington,resWindOnshoreOpt,2035,capaConvResi,0.974,
usa,washington,resWindOnshoreOpt,2040,capaConvResi,0.73,
usa,washington,resWindOnshoreOpt,2045,capaConvResi,0.548,
usa,washington,resWindOnshoreOpt,2050,capaConvResi,0.411,
usa,wisconsin,resWindOnshoreOpt,2015,capaConvResi,0.638,
usa,wisconsin,resWindOnshoreOpt,2020,capaConvResi,0.478,
usa,wisconsin,resWindOnshoreOpt,2025,capaConvResi,0.359,
usa,wisconsin,resWindOnshoreOpt,2030,capaConvResi,0.269,
usa,wisconsin,resWindOnshoreOpt,2035,capaConvResi,0.202,
usa,wisconsin,resWindOnshoreOpt,2040,capaConvResi,0.151,
usa,wisconsin,resWindOnshoreOpt,2045,capaConvResi,0.113,
usa,wisconsin,resWindOnshoreOpt,2050,capaConvResi,0.085,
usa,westVirginia,resWindOnshoreOpt,2015,capaConvResi,0.583,
usa,westVirginia,resWindOnshoreOpt,2020,capaConvResi,0.437,
usa,westVirginia,resWindOnshoreOpt,2025,capaConvResi,0.328,
usa,westVirginia,resWindOnshoreOpt,2030,capaConvResi,0.246,
usa,westVirginia,resWindOnshoreOpt,2035,capaConvResi,0.185,
usa,westVirginia,resWindOnshoreOpt,2040,capaConvResi,0.138,
usa,westVirginia,resWindOnshoreOpt,2045,capaConvResi,0.104,
usa,westVirginia,resWindOnshoreOpt,2050,capaConvResi,0.078,
usa,wyoming,resWindOnshoreOpt,2015,capaConvResi,1.433,
usa,wyoming,resWindOnshoreOpt,2020,capaConvResi,1.075,
usa,wyoming,resWindOnshoreOpt,2025,capaConvResi,0.806,
usa,wyoming,resWindOnshoreOpt,2030,capaConvResi,0.605,
usa,wyoming,resWindOnshoreOpt,2035,capaConvResi,0.453,
usa,wyoming,resWindOnshoreOpt,2040,capaConvResi,0.34,
usa,wyoming,resWindOnshoreOpt,2045,capaConvResi,0.255,
usa,wyoming,resWindOnshoreOpt,2050,capaConvResi,0.191,
usa,alaska,pGas,2015,capaConvResi,2.281,
usa,alaska,pGas,2020,capaConvResi,1.711,
usa,alaska,pGas,2025,capaConvResi,1.283,
usa,alaska,pGas,2030,capaConvResi,0.962,
usa,alaska,pGas,2035,capaConvResi,0.722,
usa,alaska,pGas,2040,capaConvResi,0.541,
usa,alaska,pGas,2045,capaConvResi,0.406,
usa,alaska,pGas,2050,capaConvResi,0.304,
usa,alabama,pGas,2015,capaConvResi,20.981,
usa,alabama,pGas,2020,capaConvResi,15.736,
usa,alabama,pGas,2025,capaConvResi,11.802,
usa,alabama,pGas,2030,capaConvResi,8.852,
usa,alabama,pGas,2035,capaConvResi,6.639,
usa,alabama,pGas,2040,capaConvResi,4.979,
usa,alabama,pGas,2045,capaConvResi,3.734,
usa,alabama,pGas,2050,capaConvResi,2.801,
usa,arkansas,pGas,2015,capaConvResi,11.917,
usa,arkansas,pGas,2020,capaConvResi,8.938,
usa,arkansas,pGas,2025,capaConvResi,6.704,
usa,arkansas,pGas,2030,capaConvResi,5.028,
usa,arkansas,pGas,2035,capaConvResi,3.771,
usa,arkansas,pGas,2040,capaConvResi,2.828,
usa,arkansas,pGas,2045,capaConvResi,2.121,
usa,arkansas,pGas,2050,capaConvResi,1.591,
usa,arizona,pGas,2015,capaConvResi,27.143,
usa,arizona,pGas,2020,capaConvResi,20.357,
usa,arizona,pGas,2025,capaConvResi,15.268,
usa,arizona,pGas,2030,capaConvResi,11.451,
usa,arizona,pGas,2035,capaConvResi,8.588,
usa,arizona,pGas,2040,capaConvResi,6.441,
usa,arizona,pGas,2045,capaConvResi,4.831,
usa,arizona,pGas,2050,capaConvResi,3.623,
usa,california,pGas,2015,capaConvResi,66.201,
usa,california,pGas,2020,capaConvResi,49.651,
usa,california,pGas,2025,capaConvResi,37.238,
usa,california,pGas,2030,capaConvResi,27.928,
usa,california,pGas,2035,capaConvResi,20.946,
usa,california,pGas,2040,capaConvResi,15.71,
usa,california,pGas,2045,capaConvResi,11.782,
usa,california,pGas,2050,capaConvResi,8.837,
usa,colorado,pGas,2015,capaConvResi,11.571,
usa,colorado,pGas,2020,capaConvResi,8.678,
usa,colorado,pGas,2025,capaConvResi,6.508,
usa,colorado,pGas,2030,capaConvResi,4.881,
usa,colorado,pGas,2035,capaConvResi,3.661,
usa,colorado,pGas,2040,capaConvResi,2.746,
usa,colorado,pGas,2045,capaConvResi,2.059,
usa,colorado,pGas,2050,capaConvResi,1.544,
usa,connecticut,pGas,2015,capaConvResi,5.854,
usa,connecticut,pGas,2020,capaConvResi,4.39,
usa,connecticut,pGas,2025,capaConvResi,3.293,
usa,connecticut,pGas,2030,capaConvResi,2.47,
usa,connecticut,pGas,2035,capaConvResi,1.852,
usa,connecticut,pGas,2040,capaConvResi,1.389,
usa,connecticut,pGas,2045,capaConvResi,1.042,
usa,connecticut,pGas,2050,capaConvResi,0.781,
usa,delaware,pGas,2015,capaConvResi,4.535,
usa,delaware,pGas,2020,capaConvResi,3.402,
usa,delaware,pGas,2025,capaConvResi,2.551,
usa,delaware,pGas,2030,capaConvResi,1.913,
usa,delaware,pGas,2035,capaConvResi,1.435,
usa,delaware,pGas,2040,capaConvResi,1.076,
usa,delaware,pGas,2045,capaConvResi,0.807,
usa,delaware,pGas,2050,capaConvResi,0.605,
usa,florida,pGas,2015,capaConvResi,70.386,
usa,florida,pGas,2020,capaConvResi,52.789,
usa,florida,pGas,2025,capaConvResi,39.592,
usa,florida,pGas,2030,capaConvResi,29.694,
usa,florida,pGas,2035,capaConvResi,22.27,
usa,florida,pGas,2040,capaConvResi,16.703,
usa,florida,pGas,2045,capaConvResi,12.527,
usa,florida,pGas,2050,capaConvResi,9.395,
usa,georgia,pGas,2015,capaConvResi,30.845,
usa,georgia,pGas,2020,capaConvResi,23.134,
usa,georgia,pGas,2025,capaConvResi,17.35,
usa,georgia,pGas,2030,capaConvResi,13.013,
usa,georgia,pGas,2035,capaConvResi,9.76,
usa,georgia,pGas,2040,capaConvResi,7.32,
usa,georgia,pGas,2045,capaConvResi,5.49,
usa,georgia,pGas,2050,capaConvResi,4.117,
usa,iowa,pGas,2015,capaConvResi,5.194,
usa,iowa,pGas,2020,capaConvResi,3.896,
usa,iowa,pGas,2025,capaConvResi,2.922,
usa,iowa,pGas,2030,capaConvResi,2.191,
usa,iowa,pGas,2035,capaConvResi,1.643,
usa,iowa,pGas,2040,capaConvResi,1.233,
usa,iowa,pGas,2045,capaConvResi,0.924,
usa,iowa,pGas,2050,capaConvResi,0.693,
usa,idaho,pGas,2015,capaConvResi,2.086,
usa,idaho,pGas,2020,capaConvResi,1.565,
usa,idaho,pGas,2025,capaConvResi,1.174,
usa,idaho,pGas,2030,capaConvResi,0.88,
usa,idaho,pGas,2035,capaConvResi,0.66,
usa,idaho,pGas,2040,capaConvResi,0.495,
usa,idaho,pGas,2045,capaConvResi,0.371,
usa,idaho,pGas,2050,capaConvResi,0.278,
usa,illinois,pGas,2015,capaConvResi,28.72,
usa,illinois,pGas,2020,capaConvResi,21.54,
usa,illinois,pGas,2025,capaConvResi,16.155,
usa,illinois,pGas,2030,capaConvResi,12.116,
usa,illinois,pGas,2035,capaConvResi,9.087,
usa,illinois,pGas,2040,capaConvResi,6.815,
usa,illinois,pGas,2045,capaConvResi,5.111,
usa,illinois,pGas,2050,capaConvResi,3.834,
usa,indiana,pGas,2015,capaConvResi,10.424,
usa,indiana,pGas,2020,capaConvResi,7.818,
usa,indiana,pGas,2025,capaConvResi,5.864,
usa,indiana,pGas,2030,capaConvResi,4.398,
usa,indiana,pGas,2035,capaConvResi,3.298,
usa,indiana,pGas,2040,capaConvResi,2.474,
usa,indiana,pGas,2045,capaConvResi,1.855,
usa,indiana,pGas,2050,capaConvResi,1.391,
usa,kansas,pGas,2015,capaConvResi,8.384,
usa,kansas,pGas,2020,capaConvResi,6.288,
usa,kansas,pGas,2025,capaConvResi,4.716,
usa,kansas,pGas,2030,capaConvResi,3.537,
usa,kansas,pGas,2035,capaConvResi,2.653,
usa,kansas,pGas,2040,capaConvResi,1.99,
usa,kansas,pGas,2045,capaConvResi,1.492,
usa,kansas,pGas,2050,capaConvResi,1.119,
usa,kentucky,pGas,2015,capaConvResi,11.905,
usa,kentucky,pGas,2020,capaConvResi,8.929,
usa,kentucky,pGas,2025,capaConvResi,6.697,
usa,kentucky,pGas,2030,capaConvResi,5.023,
usa,kentucky,pGas,2035,capaConvResi,3.767,
usa,kentucky,pGas,2040,capaConvResi,2.825,
usa,kentucky,pGas,2045,capaConvResi,2.119,
usa,kentucky,pGas,2050,capaConvResi,1.589,
usa,louisiana,pGas,2015,capaConvResi,29.814,
usa,louisiana,pGas,2020,capaConvResi,22.361,
usa,louisiana,pGas,2025,capaConvResi,16.77,
usa,louisiana,pGas,2030,capaConvResi,12.578,
usa,louisiana,pGas,2035,capaConvResi,9.433,
usa,louisiana,pGas,2040,capaConvResi,7.075,
usa,louisiana,pGas,2045,capaConvResi,5.306,
usa,louisiana,pGas,2050,capaConvResi,3.98,
usa,massachusetts,pGas,2015,capaConvResi,10.06,
usa,massachusetts,pGas,2020,capaConvResi,7.545,
usa,massachusetts,pGas,2025,capaConvResi,5.659,
usa,massachusetts,pGas,2030,capaConvResi,4.244,
usa,massachusetts,pGas,2035,capaConvResi,3.183,
usa,massachusetts,pGas,2040,capaConvResi,2.387,
usa,massachusetts,pGas,2045,capaConvResi,1.79,
usa,massachusetts,pGas,2050,capaConvResi,1.343,
usa,maryland,pGas,2015,capaConvResi,5.802,
usa,maryland,pGas,2020,capaConvResi,4.352,
usa,maryland,pGas,2025,capaConvResi,3.264,
usa,maryland,pGas,2030,capaConvResi,2.448,
usa,maryland,pGas,2035,capaConvResi,1.836,
usa,maryland,pGas,2040,capaConvResi,1.377,
usa,maryland,pGas,2045,capaConvResi,1.033,
usa,maryland,pGas,2050,capaConvResi,0.775,
usa,maine,pGas,2015,capaConvResi,2.355,
usa,maine,pGas,2020,capaConvResi,1.766,
usa,maine,pGas,2025,capaConvResi,1.325,
usa,maine,pGas,2030,capaConvResi,0.994,
usa,maine,pGas,2035,capaConvResi,0.745,
usa,maine,pGas,2040,capaConvResi,0.559,
usa,maine,pGas,2045,capaConvResi,0.419,
usa,maine,pGas,2050,capaConvResi,0.314,
usa,michigan,pGas,2015,capaConvResi,30.528,
usa,michigan,pGas,2020,capaConvResi,22.896,
usa,michigan,pGas,2025,capaConvResi,17.172,
usa,michigan,pGas,2030,capaConvResi,12.879,
usa,michigan,pGas,2035,capaConvResi,9.659,
usa,michigan,pGas,2040,capaConvResi,7.244,
usa,michigan,pGas,2045,capaConvResi,5.433,
usa,michigan,pGas,2050,capaConvResi,4.075,
usa,minnesota,pGas,2015,capaConvResi,17.859,
usa,minnesota,pGas,2020,capaConvResi,13.394,
usa,minnesota,pGas,2025,capaConvResi,10.046,
usa,minnesota,pGas,2030,capaConvResi,7.534,
usa,minnesota,pGas,2035,capaConvResi,5.651,
usa,minnesota,pGas,2040,capaConvResi,4.238,
usa,minnesota,pGas,2045,capaConvResi,3.178,
usa,minnesota,pGas,2050,capaConvResi,2.384,
usa,missouri,pGas,2015,capaConvResi,11.135,
usa,missouri,pGas,2020,capaConvResi,8.351,
usa,missouri,pGas,2025,capaConvResi,6.263,
usa,missouri,pGas,2030,capaConvResi,4.697,
usa,missouri,pGas,2035,capaConvResi,3.523,
usa,missouri,pGas,2040,capaConvResi,2.642,
usa,missouri,pGas,2045,capaConvResi,1.982,
usa,missouri,pGas,2050,capaConvResi,1.486,
usa,mississippi,pGas,2015,capaConvResi,24.025,
usa,mississippi,pGas,2020,capaConvResi,18.018,
usa,mississippi,pGas,2025,capaConvResi,13.514,
usa,mississippi,pGas,2030,capaConvResi,10.135,
usa,mississippi,pGas,2035,capaConvResi,7.602,
usa,mississippi,pGas,2040,capaConvResi,5.701,
usa,mississippi,pGas,2045,capaConvResi,4.276,
usa,mississippi,pGas,2050,capaConvResi,3.207,
usa,montana,pGas,2015,capaConvResi,0.776,
usa,montana,pGas,2020,capaConvResi,0.582,
usa,montana,pGas,2025,capaConvResi,0.437,
usa,montana,pGas,2030,capaConvResi,0.327,
usa,montana,pGas,2035,capaConvResi,0.246,
usa,montana,pGas,2040,capaConvResi,0.184,
usa,montana,pGas,2045,capaConvResi,0.138,
usa,montana,pGas,2050,capaConvResi,0.104,
usa,northCarolina,pGas,2015,capaConvResi,21.291,
usa,northCarolina,pGas,2020,capaConvResi,15.968,
usa,northCarolina,pGas,2025,capaConvResi,11.976,
usa,northCarolina,pGas,2030,capaConvResi,8.982,
usa,northCarolina,pGas,2035,capaConvResi,6.737,
usa,northCarolina,pGas,2040,capaConvResi,5.053,
usa,northCarolina,pGas,2045,capaConvResi,3.789,
usa,northCarolina,pGas,2050,capaConvResi,2.842,
usa,northDakota,pGas,2015,capaConvResi,0.765,
usa,northDakota,pGas,2020,capaConvResi,0.574,
usa,northDakota,pGas,2025,capaConvResi,0.43,
usa,northDakota,pGas,2030,capaConvResi,0.323,
usa,northDakota,pGas,2035,capaConvResi,0.242,
usa,northDakota,pGas,2040,capaConvResi,0.182,
usa,northDakota,pGas,2045,capaConvResi,0.136,
usa,northDakota,pGas,2050,capaConvResi,0.102,
usa,nebraska,pGas,2015,capaConvResi,3.587,
usa,nebraska,pGas,2020,capaConvResi,2.69,
usa,nebraska,pGas,2025,capaConvResi,2.018,
usa,nebraska,pGas,2030,capaConvResi,1.513,
usa,nebraska,pGas,2035,capaConvResi,1.135,
usa,nebraska,pGas,2040,capaConvResi,0.851,
usa,nebraska,pGas,2045,capaConvResi,0.638,
usa,nebraska,pGas,2050,capaConvResi,0.479,
usa,newHampshire,pGas,2015,capaConvResi,2.367,
usa,newHampshire,pGas,2020,capaConvResi,1.775,
usa,newHampshire,pGas,2025,capaConvResi,1.331,
usa,newHampshire,pGas,2030,capaConvResi,0.998,
usa,newHampshire,pGas,2035,capaConvResi,0.749,
usa,newHampshire,pGas,2040,capaConvResi,0.562,
usa,newHampshire,pGas,2045,capaConvResi,0.421,
usa,newHampshire,pGas,2050,capaConvResi,0.316,
usa,newJersey,pGas,2015,capaConvResi,20.585,
usa,newJersey,pGas,2020,capaConvResi,15.439,
usa,newJersey,pGas,2025,capaConvResi,11.579,
usa,newJersey,pGas,2030,capaConvResi,8.684,
usa,newJersey,pGas,2035,capaConvResi,6.513,
usa,newJersey,pGas,2040,capaConvResi,4.885,
usa,newJersey,pGas,2045,capaConvResi,3.664,
usa,newJersey,pGas,2050,capaConvResi,2.748,
usa,newMexico,pGas,2015,capaConvResi,6.322,
usa,newMexico,pGas,2020,capaConvResi,4.741,
usa,newMexico,pGas,2025,capaConvResi,3.556,
usa,newMexico,pGas,2030,capaConvResi,2.667,
usa,newMexico,pGas,2035,capaConvResi,2,
usa,newMexico,pGas,2040,capaConvResi,1.5,
usa,newMexico,pGas,2045,capaConvResi,1.125,
usa,newMexico,pGas,2050,capaConvResi,0.844,
usa,nevada,pGas,2015,capaConvResi,14.071,
usa,nevada,pGas,2020,capaConvResi,10.553,
usa,nevada,pGas,2025,capaConvResi,7.915,
usa,nevada,pGas,2030,capaConvResi,5.936,
usa,nevada,pGas,2035,capaConvResi,4.452,
usa,nevada,pGas,2040,capaConvResi,3.339,
usa,nevada,pGas,2045,capaConvResi,2.504,
usa,nevada,pGas,2050,capaConvResi,1.878,
usa,newYork,pGas,2015,capaConvResi,32.85,
usa,newYork,pGas,2020,capaConvResi,24.637,
usa,newYork,pGas,2025,capaConvResi,18.478,
usa,newYork,pGas,2030,capaConvResi,13.858,
usa,newYork,pGas,2035,capaConvResi,10.394,
usa,newYork,pGas,2040,capaConvResi,7.795,
usa,newYork,pGas,2045,capaConvResi,5.847,
usa,newYork,pGas,2050,capaConvResi,4.385,
usa,ohio,pGas,2015,capaConvResi,35.446,
usa,ohio,pGas,2020,capaConvResi,26.585,
usa,ohio,pGas,2025,capaConvResi,19.939,
usa,ohio,pGas,2030,capaConvResi,14.954,
usa,ohio,pGas,2035,capaConvResi,11.215,
usa,ohio,pGas,2040,capaConvResi,8.412,
usa,ohio,pGas,2045,capaConvResi,6.309,
usa,ohio,pGas,2050,capaConvResi,4.732,
usa,oklahoma,pGas,2015,capaConvResi,25.215,
usa,oklahoma,pGas,2020,capaConvResi,18.911,
usa,oklahoma,pGas,2025,capaConvResi,14.183,
usa,oklahoma,pGas,2030,capaConvResi,10.638,
usa,oklahoma,pGas,2035,capaConvResi,7.978,
usa,oklahoma,pGas,2040,capaConvResi,5.984,
usa,oklahoma,pGas,2045,capaConvResi,4.488,
usa,oklahoma,pGas,2050,capaConvResi,3.366,
usa,oregon,pGas,2015,capaConvResi,4.111,
usa,oregon,pGas,2020,capaConvResi,3.084,
usa,oregon,pGas,2025,capaConvResi,2.313,
usa,oregon,pGas,2030,capaConvResi,1.735,
usa,oregon,pGas,2035,capaConvResi,1.301,
usa,oregon,pGas,2040,capaConvResi,0.976,
usa,oregon,pGas,2045,capaConvResi,0.732,
usa,oregon,pGas,2050,capaConvResi,0.549,
usa,pennsylvania,pGas,2015,capaConvResi,36.125,
usa,pennsylvania,pGas,2020,capaConvResi,27.093,
usa,pennsylvania,pGas,2025,capaConvResi,20.32,
usa,pennsylvania,pGas,2030,capaConvResi,15.24,
usa,pennsylvania,pGas,2035,capaConvResi,11.43,
usa,pennsylvania,pGas,2040,capaConvResi,8.573,
usa,pennsylvania,pGas,2045,capaConvResi,6.429,
usa,pennsylvania,pGas,2050,capaConvResi,4.822,
usa,rhodeIsland,pGas,2015,capaConvResi,3.329,
usa,rhodeIsland,pGas,2020,capaConvResi,2.497,
usa,rhodeIsland,pGas,2025,capaConvResi,1.872,
usa,rhodeIsland,pGas,2030,capaConvResi,1.404,
usa,rhodeIsland,pGas,2035,capaConvResi,1.053,
usa,rhodeIsland,pGas,2040,capaConvResi,0.79,
usa,rhodeIsland,pGas,2045,capaConvResi,0.592,
usa,rhodeIsland,pGas,2050,capaConvResi,0.444,
usa,southCarolina,pGas,2015,capaConvResi,9.969,
usa,southCarolina,pGas,2020,capaConvResi,7.477,
usa,southCarolina,pGas,2025,capaConvResi,5.607,
usa,southCarolina,pGas,2030,capaConvResi,4.206,
usa,southCarolina,pGas,2035,capaConvResi,3.154,
usa,southCarolina,pGas,2040,capaConvResi,2.366,
usa,southCarolina,pGas,2045,capaConvResi,1.774,
usa,southCarolina,pGas,2050,capaConvResi,1.331,
usa,southDakota,pGas,2015,capaConvResi,2.047,
usa,southDakota,pGas,2020,capaConvResi,1.535,
usa,southDakota,pGas,2025,capaConvResi,1.151,
usa,southDakota,pGas,2030,capaConvResi,0.864,
usa,southDakota,pGas,2035,capaConvResi,0.648,
usa,southDakota,pGas,2040,capaConvResi,0.486,
usa,southDakota,pGas,2045,capaConvResi,0.364,
usa,southDakota,pGas,2050,capaConvResi,0.273,
usa,tennessee,pGas,2015,capaConvResi,10.804,
usa,tennessee,pGas,2020,capaConvResi,8.103,
usa,tennessee,pGas,2025,capaConvResi,6.077,
usa,tennessee,pGas,2030,capaConvResi,4.558,
usa,tennessee,pGas,2035,capaConvResi,3.418,
usa,tennessee,pGas,2040,capaConvResi,2.564,
usa,tennessee,pGas,2045,capaConvResi,1.923,
usa,tennessee,pGas,2050,capaConvResi,1.442,
usa,texas,pGas,2015,capaConvResi,101.726,
usa,texas,pGas,2020,capaConvResi,76.295,
usa,texas,pGas,2025,capaConvResi,57.221,
usa,texas,pGas,2030,capaConvResi,42.916,
usa,texas,pGas,2035,capaConvResi,32.187,
usa,texas,pGas,2040,capaConvResi,24.14,
usa,texas,pGas,2045,capaConvResi,18.105,
usa,texas,pGas,2050,capaConvResi,13.579,
usa,utah,pGas,2015,capaConvResi,5.342,
usa,utah,pGas,2020,capaConvResi,4.006,
usa,utah,pGas,2025,capaConvResi,3.005,
usa,utah,pGas,2030,capaConvResi,2.253,
usa,utah,pGas,2035,capaConvResi,1.69,
usa,utah,pGas,2040,capaConvResi,1.268,
usa,utah,pGas,2045,capaConvResi,0.951,
usa,utah,pGas,2050,capaConvResi,0.713,
usa,virginia,pGas,2015,capaConvResi,17.527,
usa,virginia,pGas,2020,capaConvResi,13.145,
usa,virginia,pGas,2025,capaConvResi,9.859,
usa,virginia,pGas,2030,capaConvResi,7.394,
usa,virginia,pGas,2035,capaConvResi,5.546,
usa,virginia,pGas,2040,capaConvResi,4.159,
usa,virginia,pGas,2045,capaConvResi,3.119,
usa,virginia,pGas,2050,capaConvResi,2.34,
usa,washington,pGas,2015,capaConvResi,28.069,
usa,washington,pGas,2020,capaConvResi,21.052,
usa,washington,pGas,2025,capaConvResi,15.789,
usa,washington,pGas,2030,capaConvResi,11.841,
usa,washington,pGas,2035,capaConvResi,8.881,
usa,washington,pGas,2040,capaConvResi,6.661,
usa,washington,pGas,2045,capaConvResi,4.996,
usa,washington,pGas,2050,capaConvResi,3.747,
usa,wisconsin,pGas,2015,capaConvResi,11.158,
usa,wisconsin,pGas,2020,capaConvResi,8.368,
usa,wisconsin,pGas,2025,capaConvResi,6.276,
usa,wisconsin,pGas,2030,capaConvResi,4.707,
usa,wisconsin,pGas,2035,capaConvResi,3.53,
usa,wisconsin,pGas,2040,capaConvResi,2.648,
usa,wisconsin,pGas,2045,capaConvResi,1.986,
usa,wisconsin,pGas,2050,capaConvResi,1.489,
usa,westVirginia,pGas,2015,capaConvResi,11.917,
usa,westVirginia,pGas,2020,capaConvResi,8.938,
usa,westVirginia,pGas,2025,capaConvResi,6.704,
usa,westVirginia,pGas,2030,capaConvResi,5.028,
usa,westVirginia,pGas,2035,capaConvResi,3.771,
usa,westVirginia,pGas,2040,capaConvResi,2.828,
usa,westVirginia,pGas,2045,capaConvResi,2.121,
usa,westVirginia,pGas,2050,capaConvResi,1.591,
usa,wyoming,pGas,2015,capaConvResi,0.508,
usa,wyoming,pGas,2020,capaConvResi,0.381,
usa,wyoming,pGas,2025,capaConvResi,0.286,
usa,wyoming,pGas,2030,capaConvResi,0.214,
usa,wyoming,pGas,2035,capaConvResi,0.161,
usa,wyoming,pGas,2040,capaConvResi,0.12,
usa,wyoming,pGas,2045,capaConvResi,0.09,
usa,wyoming,pGas,2050,capaConvResi,0.068,
canada,canada_,resHydroLarge,all,capaConvResi,161.580758,
canada,canada_,pGas,2015,capaConvResi,84.8,
canada,canada_,pGas,2020,capaConvResi,63.6,
canada,canada_,pGas,2025,capaConvResi,47.7,
canada,canada_,pGas,2030,capaConvResi,35.775,
canada,canada_,pGas,2035,capaConvResi,26.831,
canada,canada_,pGas,2040,capaConvResi,20.123,
canada,canada_,pGas,2045,capaConvResi,15.093,
canada,canada_,pGas,2050,capaConvResi,11.319,
canada,canada_,resWindOnshoreOpt,2015,capaConvResi,6.67,
canada,canada_,resWindOnshoreOpt,2020,capaConvResi,5.003,
canada,canada_,resWindOnshoreOpt,2025,capaConvResi,3.752,
canada,canada_,resWindOnshoreOpt,2030,capaConvResi,2.814,
canada,canada_,resWindOnshoreOpt,2035,capaConvResi,2.11,
canada,canada_,resWindOnshoreOpt,2040,capaConvResi,1.583,
canada,canada_,resWindOnshoreOpt,2045,capaConvResi,1.187,
canada,canada_,resWindOnshoreOpt,2050,capaConvResi,0.89,
canada,canada_,pNuclear,2015,capaConvResi,53.68,
canada,canada_,pNuclear,2020,capaConvResi,40.26,
canada,canada_,pNuclear,2025,capaConvResi,30.195,
canada,canada_,pNuclear,2030,capaConvResi,22.646,
canada,canada_,pNuclear,2035,capaConvResi,16.985,
