region_2,carrier_1,timestep_2,technology_1,technology_2,parameter,value
michigan,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
michigan,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
michigan,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
michigan,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
michigan,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
michigan,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
michigan,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
minnesota,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
minnesota,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
minnesota,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
minnesota,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
minnesota,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
minnesota,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
minnesota,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
minnesota,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
mississippi,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
missouri,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
missouri,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
missouri,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
missouri,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
missouri,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
missouri,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
missouri,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
missouri,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
montana,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
montana,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
nebraska,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
nevada,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
newHampshire,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
newJersey,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
newJersey,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
newMexico,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
newMexico,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
newMexico,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
newMexico,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
newMexico,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
newMexico,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0.00E+00
newMexico,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
newMexico,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
newYork,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
newYork,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
newYork,mobilityPassenger,2025,psngRail,psngRailRe,genLow,438
newYork,mobilityPassenger,2030,psngRail,psngRailRe,genLow,963.6
newYork,mobilityPassenger,2035,psngRail,psngRailRe,genLow,1927.2
newYork,mobilityPassenger,2040,psngRail,psngRailRe,genLow,5869.2
newYork,mobilityPassenger,2045,psngRail,psngRailRe,genLow,7533.6
newYork,mobilityPassenger,2050,psngRail,psngRailRe,genLow,9022.8
noreste,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
noreste,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
noroeste,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
norte,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
northCarolina,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
northCarolina,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
northCarolina,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
northCarolina,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
northCarolina,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
northCarolina,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0.00E+00
northCarolina,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0.00E+00
northCarolina,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0.00E+00
northDakota,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
northDakota,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
occidental,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
ohio,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
ohio,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
ohio,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
ohio,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
ohio,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
ohio,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0.00E+00
ohio,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0.00E+00
ohio,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0.00E+00
oklahoma,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
oklahoma,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
oregon,mobilityPassenger,2045,psngRail,psngRailRe,genLow,87.6
oregon,mobilityPassenger,2050,psngRail,psngRailRe,genLow,87.6
oriental,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
oriental,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
peninsular,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
pennsylvania,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
pennsylvania,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
pennsylvania,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
pennsylvania,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
pennsylvania,mobilityPassenger,2035,psngRail,psngRailRe,genLow,175.2
pennsylvania,mobilityPassenger,2040,psngRail,psngRailRe,genLow,613.2
pennsylvania,mobilityPassenger,2045,psngRail,psngRailRe,genLow,963.6
pennsylvania,mobilityPassenger,2050,psngRail,psngRailRe,genLow,1051.2
rhodeIsland,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
rhodeIsland,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
southCarolina,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
southDakota,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
tennessee,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
tennessee,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
tennessee,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
tennessee,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
tennessee,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
tennessee,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0.00E+00
tennessee,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0.00E+00
tennessee,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0.00E+00
texas,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
texas,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
texas,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
texas,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
texas,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
texas,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
texas,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
texas,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
utah,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
vermont,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
virginia,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
virginia,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
virginia,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
virginia,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
virginia,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
virginia,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
virginia,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
virginia,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
washington,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
washington,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
westVirginia,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
wisconsin,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
wisconsin,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
wisconsin,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0.00E+00
wisconsin,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0.00E+00
wisconsin,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0.00E+00
wisconsin,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
wisconsin,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
wisconsin,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2015,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2020,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2025,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2030,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2035,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2040,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2045,psngRail,psngRailRe,genLow,0
wyoming,mobilityPassenger,2050,psngRail,psngRailRe,genLow,0
alabama,mobilityPassenger,2015,psngRoad,psngRoadFossil,genLow,84096
alabama,mobilityPassenger,2020,psngRoad,psngRoadFossil,genLow,92418
alabama,mobilityPassenger,2025,psngRoad,psngRoadFossil,genLow,90753.6
alabama,mobilityPassenger,2030,psngRoad,psngRoadFossil,genLow,87950.4
alabama,mobilityPassenger,2035,psngRoad,psngRoadFossil,genLow,83745.6
alabama,mobilityPassenger,2040,psngRoad,psngRoadFossil,genLow,70780.8
alabama,mobilityPassenger,2045,psngRoad,psngRoadFossil,genLow,54399.6
alabama,mobilityPassenger,2050,psngRoad,psngRoadFossil,genLow,34164
alaska,mobilityPassenger,2015,psngRoad,psngRoadFossil,genLow,6570
alaska,mobilityPassenger,2020,psngRoad,psngRoadFossil,genLow,7183.2
alaska,mobilityPassenger,2025,psngRoad,psngRoadFossil,genLow,7095.6
alaska,mobilityPassenger,2030,psngRoad,psngRoadFossil,genLow,6920.4
alaska,mobilityPassenger,2035,psngRoad,psngRoadFossil,genLow,6570
alaska,mobilityPassenger,2040,psngRoad,psngRoadFossil,genLow,5518.8
alaska,mobilityPassenger,2045,psngRoad,psngRoadFossil,genLow,4204.8
alaska,mobilityPassenger,2050,psngRoad,psngRoadFossil,genLow,2628
arizona,mobilityPassenger,2015,psngRoad,psngRoadFossil,genLow,80679.6
arizona,mobilityPassenger,2020,psngRoad,psngRoadFossil,genLow,88651.2
arizona,mobilityPassenger,2025,psngRoad,psngRoadFossil,genLow,87074.4
arizona,mobilityPassenger,2030,psngRoad,psngRoadFossil,genLow,84358.8
arizona,mobilityPassenger,2035,psngRoad,psngRoadFossil,genLow,80416.8
arizona,mobilityPassenger,2040,psngRoad,psngRoadFossil,genLow,67977.6
arizona,mobilityPassenger,2045,psngRoad,psngRoadFossil,genLow,52209.6
arizona,mobilityPassenger,2050,psngRoad,psngRoadFossil,genLow,32762.4
arkansas,mobilityPassenger,2015,psngRoad,psngRoadFossil,genLow,45990
arkansas,mobilityPassenger,2020,psngRoad,psngRoadFossil,genLow,50545.2
arkansas,mobilityPassenger,2025,psngRoad,psngRoadFossil,genLow,49669.2
arkansas,mobilityPassenger,2030,psngRoad,psngRoadFossil,genLow,48180
arkansas,mobilityPassenger,2035,psngRoad,psngRoadFossil,genLow,45814.8
arkansas,mobilityPassenger,2040,psngRoad,psngRoadFossil,genLow,38719.2
arkansas,mobilityPassenger,2045,psngRoad,psngRoadFossil,genLow,29784
arkansas,mobilityPassenger,2050,psngRoad,psngRoadFossil,genLow,18658.8
bajaCalifornia,mobilityPassenger,2015,psngRoad,psngRoadFossil,genLow,1752
bajaCalifornia,mobilityPassenger,2020,psngRoad,psngRoadFossil,genLow,2014.8
bajaCalifornia,mobilityPassenger,2025,psngRoad,psngRoadFossil,genLow,2014.8
bajaCalifornia,mobilityPassenger,2030,psngRoad,psngRoadFossil,genLow,1927.2
